row_ID,vehicle_manufacturer,vehicle_model,vehicle_category,current_mileage,vehicle_year,vehicle_gearbox_type,doors_cnt,wheels,vehicle_color,vehicle_interior_color,car_vin,car_leather_interior,deal_type,final_price
5989,TOYOTA,Prius,Hatchback,150000,2008,Automatic, 4/5,  Left wheel  , Grey ,  Grey ,,0,For Sale,4400.0
5990,HYUNDAI,Sonata,Sedan,245435,2012,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,225.0
5991,HYUNDAI,Sonata,Sedan,94877,2017,Automatic, 4/5,  Left wheel  , Blue ,  Beige ,,0,For Sale,5700.0
5992,CHEVROLET,Cruze,Hatchback,100000,2005,Automatic, 4/5,  Right-hand drive   , Black ,  Black ,,0,For Sale,2300.0
5993,MERCEDES-BENZ,E 350,Sedan,101424,2014,Automatic, 4/5,  Left wheel  , Grey ,, WDDHF9CB6EA909287 ,1,For Sale,10300.0
5994,VOLKSWAGEN,Vento,Sedan,1133,1994,Manual, 4/5,  Left wheel  , Blue ,  Black ,,0,For Sale,1300.0
5995,TOYOTA,Prius,Hatchback,257000,2009,Automatic, 4/5,  Left wheel  , Golden ,  White ,,0,For Sale,4300.0
5996,TOYOTA,Highlander,Jeep,0,2012,Automatic, 4/5,  Left wheel  , Grey ,  Black , JTEDC3EH4C2005635 ,1,For Sale,175.0
5997,DODGE,Caliber,Hatchback,201600,2012,Automatic, 4/5,  Left wheel  , White ,  Grey ,,0,For Sale,4300.0
5998,LAND ROVER,Range Rover,Jeep,175000,2011,Tiptronic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,19500.0
5999,MERCEDES-BENZ,E 300,Sedan,50963,2017,Automatic, 4/5,  Left wheel  , Black ,, WDDZF4JB5HA164028 ,1,For Sale,17900.0
6000,MERCEDES-BENZ,E 350,Sedan,120000,2007,Automatic, 4/5,  Left wheel  , Black ,  Black ,,0,For Sale,7000.0
6001,OPEL,INSIGNIA,Universal,170000,2010,Tiptronic, 4/5,  Left wheel  , Brown ,  Black ,,1,For Sale,6058.0
6002,TOYOTA,Prius,Hatchback,74000,2013,Tiptronic, 4/5,  Left wheel  , Silver ,  Black ,,0,For Sale,7200.0
6003,MITSUBISHI,Pajero,Jeep,200000,2007,Tiptronic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,7800.0
6004,VOLKSWAGEN,T3,Goods wagon,100000,1997,Manual, 4/5,  Left wheel  , Green ,  Grey ,,0,For Sale,1000.0
6005,KIA,Picanto,Sedan,72000,2017,Manual, 4/5,  Left wheel  , Silver ,  Black ,,0,For Sale,4950.0
6006,MERCEDES-BENZ,S 320,Sedan,36760,2000,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,3500.0
6007,LEXUS,GX 460,Jeep,229334,2012,Automatic, 4/5,  Left wheel  , Black ,, JTJJM7FX4C5046702 ,1,For Sale,16600.0
6008,HYUNDAI,Sonata,Sedan,57320,2017,Automatic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,13988.0
6009,HYUNDAI,Sonata,Sedan,577053,2016,Automatic, 4/5,  Left wheel  , Orange ,  Black ,,1,For Sale,4200.0
6010,MERCEDES-BENZ,E 350 AMG Pack,Sedan,151000,2012,Tiptronic, 4/5,  Left wheel  , White ,  Brown ,,1,For Sale,11999.0
6011,FORD,Fusion,Sedan,113000,2014,Automatic, 4/5,  Left wheel  , White ,  Beige ,,0,For Sale,7800.0
6012,SUBARU,Forester,Jeep,237698,2014,Automatic, 4/5,  Left wheel  , Silver ,, JF2SJAEC6EH447201 ,1,For Sale,50.0
6013,HYUNDAI,Elantra,Jeep,0,2013,Automatic, 4/5,  Left wheel  , Silver ,  Black , 5NPDH4AE6DH414680 ,1,For Sale,125.0
6014,HYUNDAI,Elantra,Sedan,125890,2015,Automatic, 4/5,  Left wheel  , Brown ,, KMHDH4AH3FU303681 ,1,For Sale,850.0
6015,HYUNDAI,Elantra,Jeep,172502,2011,Automatic, 4/5,  Left wheel  , Black ,  Black , KMHDH4AE7BU106531 ,1,For Sale,200.0
6016,SUZUKI,SX4,Sedan,151357,2011,Automatic, 4/5,  Left wheel  , White ,, JS2YC5A2XB6300366 ,1,For Sale,100.0
6017,AUDI,Q3,Sedan,1717,2016,Automatic, 4/5,  Left wheel  , Black ,, WA1EFCFS8GR015702 ,1,For Sale,1550.0
6018,FORD,Fusion,Sedan,107166,2015,Automatic, 4/5,  Left wheel  , White ,  Black , 3FA6P0SU1FR147576 ,1,For Sale,100.0
6019,OPEL,Astra H,Sedan,217000,2006,Manual, 4/5,  Left wheel  , Silver ,  Black ,,0,For Sale,3500.0
6020,HYUNDAI,Tucson,Jeep,120272,2014,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,9125.0
6021,MERCEDES-BENZ,S 550,Sedan,250000,2007,Tiptronic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,11000.0
6022,AUDI,A3,Coupe,260000,2004,Manual, 2/3,  Left wheel  , Silver ,  Red ,,1,For Sale,3100.0
6023,HYUNDAI,Sonata,Sedan,187794,2012,Automatic, 4/5,  Left wheel  , Golden ,  Black ,,1,For Sale,5054.0
6024,OPEL,Corsa,Hatchback,270000,1996,Manual, 2/3,  Left wheel  , Black ,  Grey ,,0,For Sale,700.0
6025,MERCEDES-BENZ,Vito 2.2,Minivan,215000,2005,Manual, 4/5,  Left wheel  , Blue ,  Black ,,0,For Sale,3500.0
6026,LEXUS,GX 470,Sedan,106918,2015,Automatic, 4/5,  Left wheel  , Black ,, JTJJM7FX8F5099147 ,1,For Sale,1100.0
6027,HYUNDAI,Elantra,Sedan,129000,2012,Tiptronic, 4/5,  Left wheel  , Blue ,  Grey ,,0,For Sale,4700.0
6028,DODGE,Caliber,Hatchback,131000,2010,Tiptronic, 4/5,  Left wheel  , White ,  Black ,,0,For Sale,3700.0
6029,HYUNDAI,Sonata,Sedan,175000,2009,Automatic, >5,  Left wheel  , Black ,  Grey ,,0,For Sale,3000.0
6030,MERCEDES-BENZ,C 200,Coupe,140000,2001,Tiptronic, 2/3,  Right-hand drive   , Silver ,  Black ,,0,For Sale,2600.0
6031,HYUNDAI,Elantra,Sedan,106167,2014,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,7410.0
6032,TOYOTA,Prius,Sedan,163352,2012,Tiptronic, 4/5,  Left wheel  , Black ,  Black , JTDKN3DU3C5421453 ,0,For Sale,3922.0
6033,CHEVROLET,Trax,Jeep,1405,2018,Automatic, 4/5,  Left wheel  , Black ,  Black , 3GNCJPSB6JL332022 ,1,For Sale,4900.0
6034,HYUNDAI,Tucson,Jeep,115205,2016,Automatic, 4/5,  Left wheel  ,,, KM8J3CA23GU105353 ,1,For Sale,1300.0
6035,HYUNDAI,Tucson,Jeep,191826,2014,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,7375.0
6036,HYUNDAI,Tucson,Jeep,166291,2010,Automatic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,7795.0
6037,VOLKSWAGEN,Jetta,Sedan,60180,2013,Tiptronic, 4/5,  Left wheel  , Red ,  Black ,,1,For Sale,4150.0
6038,SUZUKI,Grand Vitara,Jeep,155200,2012,Automatic, 4/5,  Left wheel  , Black ,  Beige ,,0,For Sale,6300.0
6039,SUBARU,Forester,Jeep,246368,2013,Automatic, 4/5,  Left wheel  , Silver ,, JF2SHABC6DH412155 ,1,For Sale,1050.0
6040,SSANGYONG,Actyon,Jeep,89038,2016,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,12197.0
6041,HYUNDAI,Santa FE,Jeep,102934,2018,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,16910.0
6042,MINI,Cooper,Coupe,12800,2004,Tiptronic, 2/3,  Left wheel  , Red ,  Black ,,1,For Sale,2850.0
6043,HONDA,Cr-v,Jeep,224863,1999,Manual, 4/5,  Left wheel  , Black ,  Grey ,,0,For Sale,3000.0
6044,MERCEDES-BENZ,Sprinter,Microbus,157000,2012,Manual, 4/5,  Left wheel  , White ,  Black ,,1,For Rent,32.0
6045,CHEVROLET,Orlando,Jeep,128495,2016,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,7458.0
6046,HYUNDAI,Santa FE,Jeep,152704,2014,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,12595.0
6047,VOLKSWAGEN,Golf,Coupe,0,1997,Manual, 2/3,  Left wheel  , Black ,  Black ,,0,For Sale,1500.0
6048,MERCEDES-BENZ,E 300,Sedan,26802,2017,Automatic, 4/5,  Left wheel  , Black ,, WDDZF4JB8HA110111 ,1,For Sale,100.0
6049,FORD,Focus se,Hatchback,130326,2014,Automatic, 4/5,  Left wheel  , Grey ,  Black , 1FADP3K26EL270147 ,0,For Sale,5300.0
6050,HYUNDAI,Tucson,Jeep,191980,2014,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,7919.0
6051,LEXUS,GX 460,Jeep,155976,2016,Automatic, 4/5,  Left wheel  , White ,, JTJJM7FX7G5137033 ,1,For Sale,10200.0
6052,HYUNDAI,H1,Universal,145631,2016,Automatic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,13920.0
6053,HYUNDAI,Elantra SE,Sedan,29952,2016,Automatic, 4/5,  Left wheel  , Red ,  Beige , KMHD84LF0HU104540 ,0,For Sale,5400.0
6054,MERCEDES-BENZ,ML 350,Jeep,79080,2015,Automatic, 4/5,  Left wheel  , Grey ,, 4JGDA5HB4FA446006 ,1,For Sale,7300.0
6055,MERCEDES-BENZ,E 300,Sedan,26802,2017,Automatic, 4/5,  Left wheel  , Black ,, WDDZF4JB8HA110111 ,1,For Sale,100.0
6056,HONDA,Civic,Sedan,230602,2013,Automatic, 4/5,  Left wheel  , White ,, 19XFB4F30DE203299 ,1,For Sale,150.0
6057,KIA,Optima,Sedan,52710,2018,Automatic, 4/5,  Left wheel  , Blue ,  Black ,,1,For Sale,425.0
6058,MITSUBISHI,Delica,Jeep,175000,2002,Automatic, 2/3,  Right-hand drive   , Black ,  Beige ,,0,For Rent,29.0
6059,TOYOTA,Prius C,Hatchback,107267,2015,Automatic, 4/5,  Left wheel  , Red ,  Grey ,,0,For Sale,5800.0
6060,TOYOTA,Camry,Sedan,39552,2019,Automatic, 4/5,  Left wheel  , Black ,  Black , 4T1B11HK5KU696752 ,1,For Sale,80.0
6061,HYUNDAI,Tucson,Jeep,45845,2016,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,15794.0
6062,TOYOTA,Corolla,Sedan,89600,2015,Tiptronic, 4/5,  Left wheel  , Grey ,  Grey ,,1,For Sale,8700.0
6063,HYUNDAI,Sonata,Sedan,318677,2015,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,4800.0
6064,MERCEDES-BENZ,E 350,Sedan,146395,2014,Automatic, 4/5,  Left wheel  , Grey ,, WDDHF5KB1EA887922 ,1,For Sale,150.0
6065,TOYOTA,Prius,Hatchback,128000,2012,Variator, 4/5,  Left wheel  , White ,  Beige , JTDKN3DU4C5462951 ,0,For Sale,7250.0
6066,HYUNDAI,Santa FE,Jeep,151319,2012,Automatic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,9187.0
6067,HYUNDAI,Sonata,Sedan,336971,2014,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,3700.0
6068,TOYOTA,Ist,Sedan,187000,2004,Automatic, 4/5,  Right-hand drive   , White ,  Black ,,0,For Sale,3200.0
6069,MERCEDES-BENZ,GLA 250,Jeep,37786,2015,Automatic, 4/5,  Left wheel  , White ,, WDCTG4GB0FJ070036 ,1,For Sale,325.0
6070,VOLKSWAGEN,Jetta se,Sedan,60000,2014,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,4750.0
6071,BMW,525,Sedan,25000,2003,Tiptronic, 4/5,  Left wheel  , Grey ,  Grey ,,1,For Sale,4000.0
6072,HONDA,FIT,Hatchback,311000,2012,Automatic, 4/5,  Right-hand drive   , White ,  Black ,,0,For Sale,3332.0
6073,VOLKSWAGEN,Jetta,Sedan,213698,2014,Automatic, 4/5,  Left wheel  , Black ,, 3VWD17AJ2EM274039 ,1,For Sale,200.0
6074,HYUNDAI,Sonata,Sedan,291105,2016,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,5000.0
6075,HYUNDAI,Santa FE,Jeep,113588,2016,Automatic, 4/5,  Left wheel  , Blue ,  Black ,,1,For Sale,13409.0
6076,KIA,Optima,Sedan,104680,2013,Automatic, 4/5,  Left wheel  , Silver ,  Grey ,,0,For Sale,4400.0
6077,TOYOTA,Alphard,Minivan,190000,2004,Automatic, 4/5,  Left wheel  , White ,  Grey ,,0,For Sale,6500.0
6078,FORD,Fusion phev,Sedan,177600,2013,Automatic, 4/5,  Left wheel  , Black ,  Black ,,0,For Sale,7900.0
6079,TOYOTA,RAV 4,Jeep,74053,2016,Automatic, 4/5,  Left wheel  , Blue ,, JTMDJREV5GD016463 ,1,For Sale,175.0
6080,OPEL,Combo,Goods wagon,1111,2005,Manual, 2/3,  Left wheel  , White ,  Grey ,,0,For Sale,2000.0
6081,TOYOTA,Prius,Sedan,433658,2009,Automatic, 4/5,  Left wheel  , White ,  Black , JTDKB20U197820125 ,1,For Sale,300.0
6082,CHEVROLET,Cruze,Sedan,50203,2009,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,2150.0
6083,VOLKSWAGEN,Passat b5,Sedan,355000,2001,Manual, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,893.0
6084,TOYOTA,Prius,Hatchback,250000,2007,Automatic, 4/5,  Left wheel  , Red ,  Grey ,,0,For Sale,3900.0
6085,FORD,Escape,Jeep,306651,2008,Automatic, 4/5,  Left wheel  , Silver ,, 1FMCU59H58KA30095 ,1,For Sale,200.0
6086,HYUNDAI,Santa FE,Jeep,79309,2017,Automatic, 4/5,  Left wheel  , Black ,  Grey ,,0,For Sale,12000.0
6087,SUBARU,Outback,Jeep,188800,2012,Tiptronic, 4/5,  Left wheel  , Grey ,  Black ,,0,For Sale,6500.0
6088,TOYOTA,Camry,Sedan,145000,2014,Automatic, 4/5,  Left wheel  , Black ,  Beige ,,0,For Rent,22.0
6089,LEXUS,GX 460,Jeep,229334,2012,Automatic, 4/5,  Left wheel  , Black ,, JTJJM7FX4C5046702 ,1,For Sale,11100.0
6090,FORD,Transit,Goods wagon,188414,2001,Manual, 4/5,  Left wheel  , White ,  Black ,,0,For Sale,2551.0
6091,LEXUS,RX 450,Jeep,167222,2010,Automatic, 4/5,  Left wheel  , Black ,, JTJBC1BA3A2014019 ,1,For Sale,1600.0
6092,ACURA,MDX,Jeep,192000,2011,Automatic, 4/5,  Left wheel  , Grey ,  Beige ,,1,For Sale,11700.0
6093,NISSAN,X-Trail,Jeep,190000,2004,Automatic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,3400.0
6094,SSANGYONG,Actyon,Jeep,97787,2011,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,7129.0
6095,CHEVROLET,Volt,Hatchback,162190,2012,Automatic, 4/5,  Left wheel  , Blue ,, 1G1RA6E48CU124820 ,1,For Sale,1000.0
6096,TOYOTA,Prius C,Hatchback,43000,2015,Automatic, 4/5,  Left wheel  , Grey ,  Black , JTDKDTB34F1112194 ,0,For Sale,5700.0
6097,MERCEDES-BENZ,ML 350,Jeep,290501,2011,Automatic, 4/5,  Left wheel  , Black ,,,1,For Sale,1200.0
6098,BMW,520,Sedan,123456,1994,Manual, 4/5,  Left wheel  , Green ,  Black ,,0,For Sale,2000.0
6099,HYUNDAI,H1,Minivan,174485,2014,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,8904.0
6100,VOLKSWAGEN,Jetta,Sedan,69248,2014,Automatic, 4/5,  Left wheel  , Blue ,, 3VWD17AJ0EM414069 ,1,For Sale,300.0
6101,VOLKSWAGEN,CC,Sedan,196000,2009,Tiptronic, 4/5,  Left wheel  , Pink ,  Black ,,1,For Sale,4800.0
6102,FORD,Fusion,Sedan,99000,2014,Automatic, 4/5,  Left wheel  , Grey ,  Black ,,0,For Sale,6500.0
6103,FORD,Escape,Jeep,150000,2010,Automatic, 4/5,  Left wheel  , White ,  Beige ,,0,For Rent,19.0
6104,HYUNDAI,Elantra,Sedan,82000,2013,Tiptronic, 4/5,  Left wheel  , Golden ,  White , 5NPDH4AE2DH438457 ,0,For Sale,5800.0
6105,OPEL,Astra,Hatchback,200000,1998,Manual, 4/5,  Left wheel  , Blue ,  Black ,,0,For Sale,2500.0
6106,TOYOTA,Prius,Hatchback,160913,2012,Tiptronic, 4/5,  Left wheel  , Silver ,  Black ,,0,For Sale,4100.0
6107,MINI,Clubman,Sedan,192000,2009,Tiptronic, 2/3,  Left wheel  , Silver ,  Black ,,1,For Sale,4000.0
6108,TOYOTA,Camry,Sedan,115312,2014,Automatic, 4/5,  Left wheel  , Grey ,  Black , 4T1BD1FK3EU118258 ,1,For Sale,225.0
6109,HYUNDAI,Tucson,Jeep,13000,2019,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,19090.0
6110,TOYOTA,Corolla,Sedan,281283,2011,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,125.0
6111,VAZ,2121 (Niva),Sedan,15000,2020,Manual, 4/5,  Right-hand drive   , White ,  White ,,0,For Sale,702.0
6112,AUDI,A4,Sedan,157584,2013,Automatic, 4/5,  Left wheel  , Black ,, WAUFFAFL4DN018653 ,1,For Sale,1350.0
6113,TOYOTA,Camry,Sedan,0,2015,Automatic, 4/5,  Left wheel  , Black ,  Black ,,0,For Sale,105.0
6114,MERCEDES-BENZ,GLE 350,Jeep,27875,2017,Automatic, 4/5,  Left wheel  , Black ,  Black , 4JGED7FBXHA078783 ,1,For Sale,40250.0
6115,AUDI,Q5,Sedan,13658,2019,Automatic,,  Left wheel  , Black ,, WA1ANAFY8K2121627 ,1,For Sale,4550.0
6116,JEEP,Compass,Jeep,76000,2013,Automatic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,9328.0
6117,FORD,Escape,Jeep,260000,2007,Automatic, 4/5,  Left wheel  , White ,  Beige ,,0,For Sale,11.0
6118,SUBARU,Forester,Jeep,107200,2008,Automatic, 4/5,  Left wheel  , Silver ,  Grey ,,0,For Rent,16.0
6119,HONDA,FIT,Hatchback,160000,2011,Automatic, 4/5,  Right-hand drive   , Black ,  Grey ,,0,For Sale,3900.0
6120,MERCEDES-BENZ,GLA 250,Sedan,63317,2018,Automatic,,  Left wheel  , Black ,, WDCTG4EB4JJ498848 ,1,For Sale,80.0
6121,FORD,Escape,Jeep,564333,2008,Automatic, 4/5,  Left wheel  , Black ,, 1FMCU49H28KB53055 ,1,For Sale,375.0
6122,HYUNDAI,Santa FE,Jeep,174899,2015,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,10441.0
6123,BMW,328,Sedan,48000,2014,Tiptronic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,13000.0
6124,VOLKSWAGEN,Jetta,Sedan,122400,2008,Manual, 4/5,  Left wheel  , Black ,  Black ,,0,For Sale,3200.0
6125,LEXUS,RX 450,Jeep,167222,2010,Automatic, 4/5,  Left wheel  , Black ,, JTJBC1BA3A2014019 ,1,For Sale,1600.0
6126,TOYOTA,Land Cruiser Prado,Jeep,325000,2002,Automatic, 4/5,  Left wheel  , Blue ,  Grey ,,0,For Sale,6200.0
6127,HYUNDAI,Santa FE,Jeep,116994,2017,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,16326.0
6128,TOYOTA,Prius,Hatchback,72000,2013,Automatic, 4/5,  Left wheel  , White ,  Beige , JTDKN3DU5D5649648 ,0,For Sale,7400.0
6129,HYUNDAI,Elantra,Sedan,115234,2016,Automatic, 4/5,  Left wheel  , Blue ,  Black ,,1,For Sale,800.0
6130,BMW,328,Sedan,79000,2015,Variator, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,14300.0
6131,TOYOTA,Prius,Sedan,379200,2007,Variator, 4/5,  Left wheel  , Grey ,  Grey ,,0,For Rent,11.0
6132,CHEVROLET,Aveo,Sedan,49659,2017,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,8388.0
6133,OPEL,Astra,Goods wagon,304000,1996,Manual, 4/5,  Left wheel  , Carnelian red ,  Black ,,0,For Sale,1300.0
6134,TOYOTA,Tundra,Sedan,254805,2016,Automatic,,  Left wheel  , White ,, 5TFUM5F13GX065879 ,1,For Sale,50.0
6135,HYUNDAI,Santa FE,Jeep,121121,2016,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,13727.0
6136,LEXUS,CT 200h,Hatchback,121264,2014,Automatic, 4/5,  Left wheel  , Black ,, JTHKD5BHXE2200553 ,1,For Sale,200.0
6137,SSANGYONG,REXTON,Jeep,82907,2016,Automatic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,17272.0
6138,HYUNDAI,Elantra,Sedan,60450,2013,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,8338.0
6139,SUZUKI,Swift,Sedan,150000,2009,Automatic, 4/5,  Right-hand drive   , Black ,  Black ,,0,For Sale,2800.0
6140,SUBARU,Forester,Goods wagon,260000,1999,Automatic, 4/5,  Left wheel  , Silver ,  Grey ,,0,For Sale,2000.0
6141,HYUNDAI,Tucson,Jeep,53608,2016,Automatic, 4/5,  Left wheel  ,,, KM8J33A21GU253579 ,1,For Sale,1150.0
6142,TOYOTA,Tacoma,Sedan,74896,2017,Automatic,,  Left wheel  , Silver ,, 5TFCZ5AN4HX063597 ,1,For Sale,12200.0
6143,TOYOTA,Prius,Hatchback,168000,2010,Automatic, 4/5,  Left wheel  , White ,  Beige ,,0,For Sale,5400.0
6144,MERCEDES-BENZ,GLE 350,Sedan,21574,2018,Automatic,,  Left wheel  , Black ,, 4JGDA5JB2JB095271 ,1,For Sale,20600.0
6145,OPEL,Corsa,Sedan,1000,2000,Manual, 2/3,  Left wheel  , Sky blue ,  Black ,,0,For Sale,1200.0
6146,HONDA,Civic,Sedan,19539,2017,Automatic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,21199.0
6147,LEXUS,RX 450,Jeep,311949,2010,Automatic, 4/5,  Left wheel  , Silver ,, JTJZB1BA3A2000123 ,1,For Sale,90.0
6148,VOLKSWAGEN,Passat b8,Sedan,46600,2015,Tiptronic, 4/5,  Left wheel  , Silver ,  Grey , 1VWAT7A36GC023740 ,0,For Sale,6600.0
6149,CHEVROLET,Captiva,Jeep,149361,2016,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,10918.0
6150,BMW,535,Sedan,124000,2012,Tiptronic, 4/5,  Left wheel  , White ,  White ,,1,For Sale,11000.0
6151,VOLKSWAGEN,Passat,Sedan,67120,2017,Automatic,,  Left wheel  , Blue ,, 1VWDT7A35HC074788 ,1,For Sale,3300.0
6152,HYUNDAI,Sonata,Jeep,141213,2013,Automatic, 4/5,  Left wheel  , Silver ,, KMHEC4A46DA078073 ,1,For Sale,225.0
6153,BMW,X5 3.5,Jeep,198400,2011,Tiptronic, 4/5,  Left wheel  , Grey ,  Black ,,1,For Sale,6500.0
6154,TOYOTA,Vitz,Sedan,137000,2005,Automatic, 4/5,  Right-hand drive   , Black ,  Black ,,0,For Sale,3000.0
6155,HYUNDAI,Tucson,Jeep,100492,2015,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,10877.0
6156,VOLKSWAGEN,Jetta,Sedan,142515,2013,Automatic, 4/5,  Left wheel  , White ,, 3VW467AJ8DM231647 ,1,For Sale,200.0
6157,MERCEDES-BENZ,E 350,Sedan,149486,2014,Automatic, 4/5,  Left wheel  , Silver ,, WDDHF8JBXEA899912 ,1,For Sale,100.0
6158,NISSAN,Tiida,Hatchback,159000,2005,Automatic, 4/5,  Right-hand drive   , Grey ,  Grey ,,1,For Sale,2800.0
6159,NISSAN,Juke,Jeep,116800,2014,Variator, 4/5,  Left wheel  , Silver ,  Red , JN8DF5MV2ET150799 ,1,For Sale,8000.0
6160,HONDA,Cr-v,Jeep,145785,1999,Manual, 4/5,  Left wheel  , Blue ,  Beige ,,0,For Sale,3100.0
6161,CHEVROLET,Orlando,Jeep,254914,2012,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,4320.0
6162,AUDI,Q7,Jeep,241344,2012,Automatic, 4/5,  Left wheel  , Black ,, WA1DGAFE5CD004834 ,1,For Sale,80.0
6163,HYUNDAI,Santa FE,Jeep,52197,2014,Automatic, 4/5,  Left wheel  , Beige ,  Black ,,1,For Sale,7950.0
6164,TOYOTA,Camry,Sedan,78670,2013,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,125.0
6165,HYUNDAI,Sonata,Sedan,132899,2016,Automatic, 4/5,  Left wheel  , White ,, KMHE54L27GA031547 ,1,For Sale,225.0
6166,MERCEDES-BENZ,E 350,Sedan,189530,2010,Automatic, 4/5,  Left wheel  , Black ,, WDDHF8HB0AA226692 ,1,For Sale,3950.0
6167,TOYOTA,Aqua,Hatchback,107000,2013,Automatic, 4/5,  Left wheel  , Yellow ,  Black ,,1,For Sale,9855.0
6168,NISSAN,X-Trail,Jeep,0,2003,Automatic, 4/5,  Right-hand drive   , Beige ,  Beige ,,1,For Sale,3000.0
6169,LEXUS,GX 470,Jeep,311773,2011,Automatic, 4/5,  Left wheel  , Grey ,, JTJBM7FX8B5020476 ,1,For Sale,2550.0
6170,HYUNDAI,Tucson,Jeep,93651,2017,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,15370.0
6171,MINI,Countryman s,Sedan,113000,2013,Tiptronic, 4/5,  Left wheel  , Red ,  Black ,,1,For Sale,6700.0
6172,MAZDA,MPV,Minivan,0,2003,Automatic, 4/5,  Right-hand drive   , Silver ,  Black ,,0,For Sale,800.0
6173,MERCEDES-BENZ,E 350,Sedan,200179,2014,Automatic, 4/5,  Left wheel  , Black ,, WDDHF8JB4EA836241 ,1,For Sale,9800.0
6174,MERCEDES-BENZ,Sprinter 316,Microbus,0,2010,Manual, 4/5,  Left wheel  , Blue ,  Black ,,0,For Sale,10000.0
6175,BMW,328,Sedan,70195,2016,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,3100.0
6176,AUDI,A4,Sedan,42395,2014,Automatic, 4/5,  Left wheel  , Grey ,, WAUFFAFL1EN038456 ,1,For Sale,400.0
6177,VOLKSWAGEN,Jetta,Sedan,63792,2015,Automatic, 4/5,  Left wheel  , Black ,, 3VWB07AJ0FM309074 ,1,For Sale,2000.0
6178,TOYOTA,Camry,Sedan,119122,2013,Automatic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,6500.0
6179,SUBARU,Forester,Jeep,155491,2012,Automatic, 4/5,  Left wheel  , White ,, JF2SHABC3CH418123 ,1,For Sale,500.0
6180,HYUNDAI,Elantra,Sedan,92981,2016,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,225.0
6181,HYUNDAI,Tucson,Jeep,84154,2010,Automatic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,8818.0
6182,NISSAN,Altima,Sedan,160795,2015,Automatic, 4/5,  Left wheel  , Grey ,  Black ,,1,For Sale,150.0
6183,VOLKSWAGEN,Passat,Sedan,193453,2012,Automatic, 4/5,  Left wheel  , Black ,, 1VWBH7A32CC025579 ,1,For Sale,625.0
6184,HYUNDAI,I30,Sedan,72140,2010,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,2953.0
6185,TOYOTA,Prius,Sedan,180000,2007,Variator, 4/5,  Left wheel  , White ,  Blue ,,1,For Sale,3000.0
